,CUSTOMER_ID,Date,recency,ORDER_ID,PIN_CODE,AGE_GROUP,100205,110401,110411,120103,130206,frequency,recency_cate,frequency_cate,customer
27469,2025155,2001-01-22,37,569478,221,30-34,2.0,0.0,0.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
27470,2025193,2000-11-03,117,11371,Others,25-29,0.0,0.0,2.0,0.0,0.0,3,>66 day,0~10 freq,流失客
27471,2025193,2000-11-03,117,11443,Others,25-29,0.0,0.0,2.0,0.0,0.0,3,>66 day,0~10 freq,流失客
27472,2025193,2000-11-03,117,21592,Others,25-29,0.0,0.0,2.0,0.0,0.0,3,>66 day,0~10 freq,流失客
27473,2025254,2001-02-25,3,796914,115,>65,1.0,0.0,0.0,0.0,0.0,1,0-14 day,0~10 freq,新顧客
27474,2025285,2001-01-24,35,591023,221,40-44,0.0,0.0,2.0,0.0,0.0,8,32-46 day,0~10 freq,新顧客
27475,2025285,2001-01-24,35,591840,221,40-44,1.0,0.0,0.0,0.0,0.0,8,32-46 day,0~10 freq,新顧客
27476,2025285,2001-01-24,35,592662,221,40-44,0.0,1.0,0.0,0.0,0.0,8,32-46 day,0~10 freq,新顧客
27477,2025285,2001-01-24,35,593468,221,40-44,0.0,0.0,1.0,0.0,0.0,8,32-46 day,0~10 freq,新顧客
27478,2025285,2001-01-24,35,593881,221,40-44,1.0,0.0,0.0,0.0,0.0,8,32-46 day,0~10 freq,新顧客
27479,2025285,2001-01-24,35,594717,221,40-44,0.0,0.0,3.0,0.0,0.0,8,32-46 day,0~10 freq,新顧客
27480,2025285,2001-01-24,35,594719,221,40-44,1.0,0.0,0.0,0.0,0.0,8,32-46 day,0~10 freq,新顧客
27481,2025285,2001-01-24,35,594721,221,40-44,0.0,0.0,0.0,0.0,1.0,8,32-46 day,0~10 freq,新顧客
27482,2025612,2001-01-11,48,435939,105,30-34,1.0,0.0,0.0,0.0,0.0,3,47-51 day,0~10 freq,流失客
27483,2025612,2001-01-11,48,437459,105,30-34,1.0,0.0,0.0,0.0,0.0,3,47-51 day,0~10 freq,流失客
27484,2025612,2001-01-11,48,437565,105,30-34,0.0,1.0,0.0,0.0,0.0,3,47-51 day,0~10 freq,流失客
27485,2025780,2000-11-05,115,43653,115,35-39,0.0,0.0,0.0,1.0,0.0,2,>66 day,0~10 freq,流失客
27486,2025780,2000-11-05,115,50023,115,35-39,0.0,0.0,0.0,1.0,0.0,2,>66 day,0~10 freq,流失客
27487,2025902,2000-11-26,94,198972,221,25-29,0.0,0.0,0.0,1.0,0.0,3,>66 day,0~10 freq,流失客
27488,2025902,2000-11-26,94,199753,221,25-29,1.0,0.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
27489,2025902,2000-11-26,94,201737,221,25-29,0.0,0.0,0.0,2.0,0.0,3,>66 day,0~10 freq,流失客
27490,2025988,2001-02-03,25,693863,110,40-44,0.0,0.0,0.0,0.0,1.0,4,16-31 day,0~10 freq,新顧客
27491,2025988,2001-02-03,25,697525,110,40-44,0.0,1.0,0.0,0.0,0.0,4,16-31 day,0~10 freq,新顧客
27492,2025988,2001-02-03,25,697722,110,40-44,0.0,0.0,0.0,0.0,1.0,4,16-31 day,0~10 freq,新顧客
27493,2025988,2001-02-03,25,698131,110,40-44,0.0,1.0,0.0,0.0,0.0,4,16-31 day,0~10 freq,新顧客
27494,2026053,2000-11-14,106,112290,Others,25-29,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
27495,2026121,2000-11-02,118,6692,115,25-29,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
27496,2026121,2000-11-02,118,7241,115,25-29,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
27497,2026251,2000-12-17,73,347037,Others,25-29,0.0,0.0,0.0,0.0,2.0,3,>66 day,0~10 freq,流失客
27498,2026367,2000-12-28,62,369738,105,55-59,0.0,1.0,0.0,0.0,0.0,2,52- 66day,0~10 freq,流失客
27499,2026367,2000-12-28,62,374046,105,55-59,0.0,1.0,0.0,0.0,0.0,2,52- 66day,0~10 freq,流失客
27500,2026404,2001-02-11,17,631218,110,55-59,1.0,0.0,0.0,0.0,0.0,4,16-31 day,0~10 freq,新顧客
27501,2026404,2001-02-11,17,632477,110,55-59,0.0,0.0,0.0,0.0,1.0,4,16-31 day,0~10 freq,新顧客
27502,2026480,2001-02-26,2,791009,221,35-39,0.0,1.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
27503,2026480,2001-02-26,2,811141,221,35-39,1.0,0.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
27504,2026541,2000-11-28,92,209967,110,50-54,0.0,1.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
27505,2026558,2001-01-20,39,527591,115,45-49,1.0,0.0,0.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
27506,2026558,2001-01-20,39,527625,115,45-49,1.0,0.0,0.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
27507,2026558,2001-01-20,39,529785,115,45-49,1.0,0.0,0.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
27508,2026558,2001-01-20,39,531645,115,45-49,0.0,0.0,0.0,0.0,1.0,5,32-46 day,0~10 freq,新顧客
27509,2026558,2001-01-20,39,533144,115,45-49,1.0,0.0,0.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
27510,2026831,2000-11-03,117,18549,Others,35-39,0.0,6.0,0.0,0.0,0.0,4,>66 day,0~10 freq,流失客
27511,2026831,2000-11-03,117,18579,Others,35-39,0.0,0.0,3.0,0.0,0.0,4,>66 day,0~10 freq,流失客
27512,2026831,2000-11-03,117,19683,Others,35-39,0.0,0.0,3.0,0.0,0.0,4,>66 day,0~10 freq,流失客
27513,2026831,2000-11-03,117,24098,Others,35-39,0.0,0.0,0.0,0.0,2.0,4,>66 day,0~10 freq,流失客
27514,2026879,2000-11-18,102,118243,110,40-44,0.0,0.0,1.0,0.0,0.0,3,>66 day,0~10 freq,流失客
27515,2026879,2000-11-18,102,135707,110,40-44,0.0,0.0,1.0,0.0,0.0,3,>66 day,0~10 freq,流失客
27516,2026879,2000-11-18,102,136535,110,40-44,0.0,0.0,1.0,0.0,0.0,3,>66 day,0~10 freq,流失客
27517,2027050,2001-01-18,41,499502,221,35-39,0.0,0.0,4.0,0.0,0.0,3,32-46 day,0~10 freq,新顧客
27518,2027050,2001-01-18,41,499505,221,35-39,0.0,2.0,0.0,0.0,0.0,3,32-46 day,0~10 freq,新顧客
27519,2027166,2001-02-09,19,636669,221,50-54,0.0,1.0,0.0,0.0,0.0,24,16-31 day,21~30 freq,新顧客
27520,2027166,2001-02-09,19,637407,221,50-54,0.0,1.0,0.0,0.0,0.0,24,16-31 day,21~30 freq,新顧客
27521,2027166,2001-02-09,19,637425,221,50-54,0.0,1.0,0.0,0.0,0.0,24,16-31 day,21~30 freq,新顧客
27522,2027166,2001-02-09,19,637811,221,50-54,0.0,3.0,0.0,0.0,0.0,24,16-31 day,21~30 freq,新顧客
27523,2027166,2001-02-09,19,638230,221,50-54,4.0,0.0,0.0,0.0,0.0,24,16-31 day,21~30 freq,新顧客
27524,2027180,2001-01-21,38,538855,221,30-34,1.0,0.0,0.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
27525,2027234,2000-11-22,98,161520,114,45-49,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
27526,2027395,2001-02-18,10,749903,Others,35-39,1.0,0.0,0.0,0.0,0.0,1,0-14 day,0~10 freq,新顧客
27527,2027418,2001-02-24,4,776435,115,35-39,0.0,1.0,0.0,0.0,0.0,4,0-14 day,0~10 freq,新顧客
27528,2027418,2001-02-24,4,776841,115,35-39,0.0,0.0,3.0,0.0,0.0,4,0-14 day,0~10 freq,新顧客
27529,2027418,2001-02-24,4,777256,115,35-39,0.0,0.0,3.0,0.0,0.0,4,0-14 day,0~10 freq,新顧客
27530,2027418,2001-02-24,4,778499,115,35-39,4.0,0.0,0.0,0.0,0.0,4,0-14 day,0~10 freq,新顧客
27531,2027463,2001-01-27,32,586329,221,45-49,0.0,2.0,0.0,0.0,0.0,3,32-46 day,0~10 freq,新顧客
27532,2027463,2001-01-27,32,586750,221,45-49,2.0,0.0,0.0,0.0,0.0,3,32-46 day,0~10 freq,新顧客
27533,2027487,2001-01-31,28,610273,110,30-34,0.0,0.0,1.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
27534,2027487,2001-01-31,28,611872,110,30-34,0.0,0.0,1.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
27535,2027487,2001-01-31,28,612641,110,30-34,0.0,0.0,1.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
27536,2027609,2001-02-17,11,725572,115,35-39,0.0,0.0,0.0,0.0,2.0,6,0-14 day,0~10 freq,新顧客
27537,2027623,2001-02-06,22,673383,221,>65,0.0,0.0,0.0,0.0,1.0,1,16-31 day,0~10 freq,新顧客
27538,2027647,2001-02-22,6,769431,115,45-49,0.0,1.0,0.0,0.0,0.0,7,0-14 day,0~10 freq,新顧客
27539,2027647,2001-02-22,6,769434,115,45-49,0.0,0.0,0.0,0.0,1.0,7,0-14 day,0~10 freq,新顧客
27540,2027647,2001-02-22,6,771271,115,45-49,0.0,2.0,0.0,0.0,0.0,7,0-14 day,0~10 freq,新顧客
27541,2027647,2001-02-22,6,773846,115,45-49,0.0,1.0,0.0,0.0,0.0,7,0-14 day,0~10 freq,新顧客
27542,2027647,2001-02-22,6,774039,115,45-49,0.0,2.0,0.0,0.0,0.0,7,0-14 day,0~10 freq,新顧客
27543,2027647,2001-02-22,6,774606,115,45-49,0.0,1.0,0.0,0.0,0.0,7,0-14 day,0~10 freq,新顧客
27544,2027760,2001-01-02,57,477093,115,<25,1.0,0.0,0.0,0.0,0.0,4,52- 66day,0~10 freq,流失客
27545,2027760,2001-01-02,57,479370,115,<25,1.0,0.0,0.0,0.0,0.0,4,52- 66day,0~10 freq,流失客
27546,2027760,2001-01-02,57,479494,115,<25,1.0,0.0,0.0,0.0,0.0,4,52- 66day,0~10 freq,流失客
27547,2027791,2001-01-08,51,449375,Others,30-34,3.0,0.0,0.0,0.0,0.0,1,47-51 day,0~10 freq,流失客
27548,2027807,2001-02-14,14,699214,115,40-44,0.0,0.0,0.0,0.0,2.0,3,0-14 day,0~10 freq,新顧客
27549,2027807,2001-02-14,14,701109,115,40-44,1.0,0.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
27550,2027807,2001-02-14,14,721847,115,40-44,1.0,0.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
27551,2027821,2000-12-13,77,304843,110,>65,0.0,1.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
27552,2027920,2001-02-22,6,769487,114,30-34,1.0,0.0,0.0,0.0,0.0,1,0-14 day,0~10 freq,新顧客
27553,2027968,2001-02-28,0,816614,Others,45-49,0.0,0.0,1.0,0.0,0.0,1,0-14 day,0~10 freq,新顧客
27554,2028095,2001-01-12,47,435196,106,25-29,1.0,0.0,0.0,0.0,0.0,2,47-51 day,0~10 freq,流失客
27555,2028095,2001-01-12,47,435217,106,25-29,1.0,0.0,0.0,0.0,0.0,2,47-51 day,0~10 freq,流失客
27556,2028378,2000-11-05,115,30488,114,30-34,0.0,1.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
27557,2028422,2000-11-25,95,164776,110,40-44,2.0,0.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
27558,2028422,2000-11-25,95,166035,110,40-44,0.0,0.0,0.0,0.0,1.0,3,>66 day,0~10 freq,流失客
27559,2028422,2000-11-25,95,188613,110,40-44,0.0,0.0,0.0,3.0,0.0,3,>66 day,0~10 freq,流失客
27560,2028477,2000-12-12,78,232248,221,>65,0.0,0.0,0.0,0.0,1.0,2,>66 day,0~10 freq,流失客
27561,2028477,2000-12-12,78,236656,221,>65,0.0,0.0,0.0,0.0,2.0,2,>66 day,0~10 freq,流失客
27562,2028545,2000-12-09,81,247309,115,45-49,0.0,0.0,0.0,0.0,1.0,8,>66 day,0~10 freq,流失客
27563,2028545,2000-12-09,81,252004,115,45-49,0.0,0.0,0.0,0.0,1.0,8,>66 day,0~10 freq,流失客
27564,2028552,2001-01-13,46,421035,110,45-49,0.0,0.0,0.0,0.0,1.0,3,32-46 day,0~10 freq,新顧客
27565,2028835,2001-02-26,2,788154,115,50-54,1.0,0.0,0.0,0.0,0.0,4,0-14 day,0~10 freq,新顧客
27566,2028835,2001-02-26,2,793007,115,50-54,1.0,0.0,0.0,0.0,0.0,4,0-14 day,0~10 freq,新顧客
27567,2028835,2001-02-26,2,793823,115,50-54,1.0,0.0,0.0,0.0,0.0,4,0-14 day,0~10 freq,新顧客
27568,2028835,2001-02-26,2,805428,115,50-54,1.0,0.0,0.0,0.0,0.0,4,0-14 day,0~10 freq,新顧客
27569,2028910,2000-11-25,95,184877,110,35-39,0.0,0.0,0.0,0.0,1.0,3,>66 day,0~10 freq,流失客
27570,2028910,2000-11-25,95,186389,110,35-39,1.0,0.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
27571,2028910,2000-11-25,95,187211,110,35-39,1.0,0.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
27572,2028989,2001-02-13,15,704259,Others,30-34,5.0,0.0,0.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
27573,2029122,2001-02-10,18,624105,221,45-49,1.0,0.0,0.0,0.0,0.0,1,16-31 day,0~10 freq,新顧客
27574,2029238,2001-01-02,57,482710,Unknown,<25,0.0,0.0,0.0,0.0,1.0,9,52- 66day,0~10 freq,流失客
27575,2029436,2001-02-28,0,814038,221,30-34,1.0,0.0,0.0,0.0,0.0,1,0-14 day,0~10 freq,新顧客
27576,2029498,2000-12-09,81,251241,Others,40-44,0.0,0.0,0.0,0.0,2.0,1,>66 day,0~10 freq,流失客
27577,2029566,2001-02-07,21,651702,115,30-34,2.0,0.0,0.0,0.0,0.0,1,16-31 day,0~10 freq,新顧客
27578,2029597,2000-12-13,77,306022,110,30-34,0.0,0.0,0.0,0.0,1.0,2,>66 day,0~10 freq,流失客
27579,2029597,2000-12-13,77,307677,110,30-34,0.0,0.0,0.0,0.0,1.0,2,>66 day,0~10 freq,流失客
27580,2029801,2001-01-21,38,535409,115,<25,1.0,0.0,0.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
27581,2029931,2000-12-28,62,372863,110,40-44,1.0,0.0,0.0,0.0,0.0,1,52- 66day,0~10 freq,流失客
27582,2029979,2001-01-21,38,535336,Unknown,25-29,0.0,1.0,0.0,0.0,0.0,3,32-46 day,0~10 freq,新顧客
27583,2029986,2001-02-28,0,802706,Others,30-34,0.0,1.0,0.0,0.0,0.0,12,0-14 day,11~20 freq,新顧客
27584,2029986,2001-02-28,0,807599,Others,30-34,1.0,0.0,0.0,0.0,0.0,12,0-14 day,11~20 freq,新顧客
27585,2029986,2001-02-28,0,807611,Others,30-34,0.0,0.0,1.0,0.0,0.0,12,0-14 day,11~20 freq,新顧客
27586,2029986,2001-02-28,0,808404,Others,30-34,0.0,0.0,1.0,0.0,0.0,12,0-14 day,11~20 freq,新顧客
27587,2029986,2001-02-28,0,810854,Others,30-34,0.0,0.0,1.0,0.0,0.0,12,0-14 day,11~20 freq,新顧客
27588,2030081,2001-02-10,18,623871,Others,30-34,0.0,0.0,0.0,0.0,1.0,3,16-31 day,0~10 freq,新顧客
27589,2030081,2001-02-10,18,625850,Others,30-34,1.0,0.0,0.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
27590,2030081,2001-02-10,18,627088,Others,30-34,0.0,0.0,0.0,0.0,2.0,3,16-31 day,0~10 freq,新顧客
27591,2030104,2001-02-11,17,629444,110,35-39,0.0,1.0,0.0,0.0,0.0,5,16-31 day,0~10 freq,新顧客
27592,2030128,2000-12-17,73,343469,221,40-44,0.0,0.0,1.0,0.0,0.0,9,>66 day,0~10 freq,流失客
27593,2030128,2000-12-17,73,343827,221,40-44,0.0,0.0,1.0,0.0,0.0,9,>66 day,0~10 freq,流失客
27594,2030128,2000-12-17,73,344681,221,40-44,0.0,0.0,2.0,0.0,0.0,9,>66 day,0~10 freq,流失客
27595,2030128,2000-12-17,73,345983,221,40-44,1.0,0.0,0.0,0.0,0.0,9,>66 day,0~10 freq,流失客
27596,2030128,2000-12-17,73,346662,221,40-44,0.0,0.0,1.0,0.0,0.0,9,>66 day,0~10 freq,流失客
27597,2030128,2000-12-17,73,347040,221,40-44,0.0,0.0,1.0,0.0,0.0,9,>66 day,0~10 freq,流失客
27598,2030128,2000-12-17,73,347547,221,40-44,0.0,0.0,1.0,0.0,0.0,9,>66 day,0~10 freq,流失客
27599,2030159,2001-01-01,58,489956,Others,45-49,1.0,0.0,0.0,0.0,0.0,1,52- 66day,0~10 freq,流失客
27600,2030203,2001-02-28,0,804400,110,40-44,0.0,1.0,0.0,0.0,0.0,6,0-14 day,0~10 freq,新顧客
27601,2030203,2001-02-28,0,809183,110,40-44,1.0,0.0,0.0,0.0,0.0,6,0-14 day,0~10 freq,新顧客
27602,2030203,2001-02-28,0,809997,110,40-44,0.0,1.0,0.0,0.0,0.0,6,0-14 day,0~10 freq,新顧客
27603,2030234,2000-11-11,109,66878,221,45-49,0.0,0.0,3.0,0.0,0.0,1,>66 day,0~10 freq,流失客
27604,2030258,2000-12-12,78,284997,Others,40-44,0.0,0.0,3.0,0.0,0.0,6,>66 day,0~10 freq,流失客
27605,2030258,2000-12-12,78,288020,Others,40-44,0.0,0.0,2.0,0.0,0.0,6,>66 day,0~10 freq,流失客
27606,2030289,2000-12-04,86,270029,114,45-49,0.0,1.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
27607,2030326,2001-02-01,27,710598,Others,35-39,1.0,0.0,0.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
27608,2030326,2001-02-01,27,711186,Others,35-39,1.0,0.0,0.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
27609,2030326,2001-02-01,27,711319,Others,35-39,0.0,1.0,0.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
27610,2030333,2001-02-01,27,708903,110,>65,1.0,0.0,0.0,0.0,0.0,1,16-31 day,0~10 freq,新顧客
27611,2030340,2000-12-17,73,348312,221,45-49,0.0,0.0,0.0,0.0,1.0,1,>66 day,0~10 freq,流失客
27612,2030395,2001-01-18,41,496362,115,30-34,0.0,0.0,1.0,0.0,0.0,15,32-46 day,11~20 freq,新顧客
27613,2030395,2001-01-18,41,496680,115,30-34,0.0,1.0,0.0,0.0,0.0,15,32-46 day,11~20 freq,新顧客
27614,2030395,2001-01-18,41,497455,115,30-34,1.0,0.0,0.0,0.0,0.0,15,32-46 day,11~20 freq,新顧客
27615,2030395,2001-01-18,41,498932,115,30-34,0.0,0.0,1.0,0.0,0.0,15,32-46 day,11~20 freq,新顧客
27616,2030395,2001-01-18,41,499077,115,30-34,0.0,0.0,1.0,0.0,0.0,15,32-46 day,11~20 freq,新顧客
27617,2030395,2001-01-18,41,499435,115,30-34,0.0,0.0,1.0,0.0,0.0,15,32-46 day,11~20 freq,新顧客
27618,2030395,2001-01-18,41,500219,115,30-34,1.0,0.0,0.0,0.0,0.0,15,32-46 day,11~20 freq,新顧客
27619,2030401,2001-02-25,3,795284,110,30-34,0.0,0.0,1.0,0.0,0.0,14,0-14 day,11~20 freq,新顧客
27620,2030401,2001-02-25,3,796023,110,30-34,0.0,1.0,0.0,0.0,0.0,14,0-14 day,11~20 freq,新顧客
27621,2030401,2001-02-25,3,797673,110,30-34,0.0,0.0,1.0,0.0,0.0,14,0-14 day,11~20 freq,新顧客
27622,2030401,2001-02-25,3,799708,110,30-34,0.0,0.0,1.0,0.0,0.0,14,0-14 day,11~20 freq,新顧客
27623,2030432,2001-02-21,7,752752,115,45-49,0.0,0.0,1.0,0.0,0.0,11,0-14 day,11~20 freq,新顧客
27624,2030432,2001-02-21,7,753842,115,45-49,0.0,0.0,1.0,0.0,0.0,11,0-14 day,11~20 freq,新顧客
27625,2030432,2001-02-21,7,754010,115,45-49,0.0,0.0,1.0,0.0,0.0,11,0-14 day,11~20 freq,新顧客
27626,2030456,2001-01-28,31,598674,110,35-39,0.0,1.0,0.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
27627,2030456,2001-01-28,31,604076,110,35-39,0.0,1.0,0.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
27628,2030500,2001-02-17,11,726762,115,45-49,1.0,0.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
27629,2030500,2001-02-17,11,728813,115,45-49,1.0,0.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
27630,2030562,2000-11-06,114,39998,115,25-29,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
27631,2030562,2000-11-06,114,41629,115,25-29,0.0,0.0,0.0,0.0,1.0,2,>66 day,0~10 freq,流失客
27632,2030654,2000-11-03,117,9591,Unknown,<25,0.0,0.0,2.0,0.0,0.0,3,>66 day,0~10 freq,流失客
27633,2030654,2000-11-03,117,23140,Unknown,<25,0.0,0.0,2.0,0.0,0.0,3,>66 day,0~10 freq,流失客
27634,2030654,2000-11-03,117,24388,Unknown,<25,0.0,0.0,2.0,0.0,0.0,3,>66 day,0~10 freq,流失客
27635,2030678,2001-01-26,33,594921,115,40-44,1.0,0.0,0.0,0.0,0.0,2,32-46 day,0~10 freq,新顧客
27636,2030685,2001-01-18,41,501463,110,30-34,1.0,0.0,0.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
27637,2030760,2000-11-27,93,191359,110,45-49,0.0,0.0,0.0,0.0,1.0,1,>66 day,0~10 freq,流失客
27638,2030791,2000-11-19,101,129103,110,50-54,0.0,1.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
27639,2030876,2000-12-09,81,248046,106,35-39,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
27640,2030876,2000-12-09,81,248549,106,35-39,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
27641,2030944,2001-01-21,38,554165,221,30-34,0.0,0.0,0.0,0.0,1.0,2,32-46 day,0~10 freq,新顧客
27642,2030944,2001-01-21,38,554170,221,30-34,0.0,0.0,0.0,0.0,1.0,2,32-46 day,0~10 freq,新顧客
27643,2030968,2001-02-22,6,762893,115,35-39,0.0,1.0,0.0,0.0,0.0,14,0-14 day,11~20 freq,新顧客
27644,2030968,2001-02-22,6,762894,115,35-39,0.0,0.0,0.0,0.0,1.0,14,0-14 day,11~20 freq,新顧客
27645,2030968,2001-02-22,6,763715,115,35-39,0.0,1.0,0.0,0.0,0.0,14,0-14 day,11~20 freq,新顧客
27646,2030968,2001-02-22,6,764961,115,35-39,0.0,1.0,0.0,0.0,0.0,14,0-14 day,11~20 freq,新顧客
27647,2030968,2001-02-22,6,765383,115,35-39,0.0,0.0,0.0,0.0,1.0,14,0-14 day,11~20 freq,新顧客
27648,2030968,2001-02-22,6,768848,115,35-39,1.0,0.0,0.0,0.0,0.0,14,0-14 day,11~20 freq,新顧客
27649,2030982,2001-02-21,7,750675,221,40-44,0.0,0.0,0.0,0.0,1.0,1,0-14 day,0~10 freq,新顧客
27650,2031231,2000-12-11,79,292618,221,35-39,0.0,0.0,3.0,0.0,0.0,1,>66 day,0~10 freq,流失客
27651,2031279,2000-11-26,94,183413,114,25-29,1.0,0.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
27652,2031279,2000-11-26,94,199344,114,25-29,0.0,1.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
27653,2031279,2000-11-26,94,200073,114,25-29,0.0,0.0,0.0,0.0,1.0,3,>66 day,0~10 freq,流失客
27654,2031309,2001-02-26,2,812713,114,40-44,0.0,4.0,0.0,0.0,0.0,1,0-14 day,0~10 freq,新顧客
27655,2031408,2001-02-09,19,638115,115,30-34,0.0,0.0,0.0,1.0,0.0,10,16-31 day,0~10 freq,新顧客
27656,2031408,2001-02-09,19,638544,115,30-34,0.0,0.0,0.0,1.0,0.0,10,16-31 day,0~10 freq,新顧客
27657,2031408,2001-02-09,19,638962,115,30-34,0.0,0.0,0.0,1.0,0.0,10,16-31 day,0~10 freq,新顧客
27658,2031460,2001-02-19,9,737773,Others,30-34,0.0,0.0,0.0,0.0,1.0,10,0-14 day,0~10 freq,新顧客
27659,2031484,2001-02-25,3,788182,221,25-29,0.0,0.0,0.0,0.0,2.0,2,0-14 day,0~10 freq,新顧客
27660,2031484,2001-02-25,3,791675,221,25-29,1.0,0.0,0.0,0.0,0.0,2,0-14 day,0~10 freq,新顧客
27661,2031514,2001-01-23,36,572476,221,25-29,1.0,0.0,0.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
27662,2031668,2001-01-22,37,584236,115,30-34,1.0,0.0,0.0,0.0,0.0,3,32-46 day,0~10 freq,新顧客
27663,2031699,2000-12-14,76,324467,115,35-39,0.0,1.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
27664,2031699,2000-12-14,76,329996,115,35-39,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
27665,2031774,2001-02-21,7,755661,110,<25,0.0,0.0,0.0,0.0,1.0,1,0-14 day,0~10 freq,新顧客
27666,2031804,2000-11-25,95,164941,110,30-34,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
27667,2031866,2001-02-24,4,780810,Others,30-34,1.0,0.0,0.0,0.0,0.0,7,0-14 day,0~10 freq,新顧客
27668,2031934,2001-01-28,31,607445,114,35-39,2.0,0.0,0.0,0.0,0.0,2,16-31 day,0~10 freq,新顧客
27669,2031958,2000-11-16,104,103187,221,35-39,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
27670,2031965,2001-02-27,1,803484,115,45-49,0.0,0.0,0.0,0.0,1.0,4,0-14 day,0~10 freq,新顧客
27671,2031965,2001-02-27,1,804163,115,45-49,0.0,0.0,0.0,0.0,1.0,4,0-14 day,0~10 freq,新顧客
27672,2032061,2001-02-18,10,743576,221,40-44,1.0,0.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
27673,2032061,2001-02-18,10,743935,221,40-44,1.0,0.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
27674,2032061,2001-02-18,10,748679,221,40-44,1.0,0.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
27675,2032078,2000-12-16,74,331506,221,25-29,0.0,1.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
27676,2032078,2000-12-16,74,341203,221,25-29,0.0,1.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
27677,2032085,2000-12-09,81,250534,Others,35-39,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
27678,2032153,2000-11-04,116,17189,221,35-39,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
27679,2032160,2001-02-25,3,794960,221,25-29,0.0,0.0,0.0,0.0,1.0,1,0-14 day,0~10 freq,新顧客
27680,2032184,2001-01-19,40,511800,114,35-39,0.0,0.0,0.0,0.0,1.0,1,32-46 day,0~10 freq,新顧客
27681,2032207,2001-02-27,1,808329,221,35-39,0.0,0.0,0.0,0.0,1.0,41,0-14 day,41~50 freq,常貴客
27682,2032207,2001-02-27,1,810752,221,35-39,0.0,0.0,0.0,0.0,1.0,41,0-14 day,41~50 freq,常貴客
27683,2032320,2000-12-13,77,309258,115,35-39,0.0,0.0,0.0,2.0,0.0,2,>66 day,0~10 freq,流失客
27684,2032320,2000-12-13,77,309673,115,35-39,0.0,0.0,0.0,2.0,0.0,2,>66 day,0~10 freq,流失客
